rank,arab,exchange_art_url,score
3963,ArabPunkz #1392,https://exchange.art/single/5dp9W5iX91EvjyqyEYE8auyqCUEYmRibvRjYxmLhTySy,0.00004821455747211689%
3964,ArabPunkz #3406,https://exchange.art/single/HnTYXcVyDHvm2TUmAtHwfGUymKQEYAarpgiz7iEofDcs,0.00004828511176878976%
3965,ArabPunkz #3514,https://exchange.art/single/DFszmEs3FJoHG8owXbygEictUuP9cZy9rtroYfE75EQJ,0.00004835748679132612%
3966,ArabPunkz #2462,https://exchange.art/single/Gsz2wyZe4Yx1NaN81csxEfSR5f95hgGXEJ13NJL79eV4,0.00004837216549777068%
3967,ArabPunkz #698,https://exchange.art/single/6m5oiwxicbUWNJdKad6x5Da1XmKkDpiVMhQUux4rH4tB,0.00004847259139292102%
3968,ArabPunkz #543,https://exchange.art/single/GLT3gqNbAx7GqHx9yp85VVQxQKXcnGJUqZ4pKwLAa3mr,0.00004852437965902770%
3969,ArabPunkz #4795,https://exchange.art/single/ZSdKy3eg8UsDJyqEkKGmmXctuKfuqBbudgQjJ5xdR8z,0.00004854627500223911%
3970,ArabPunkz #1210,https://exchange.art/single/B5jLZAv8q4ZW98AaLavuGLsqtPHEdd1GepeeVoiaM9yE,0.00004855649866656700%
3971,ArabPunkz #2827,https://exchange.art/single/17niVh7tjyYLo5MvemRwPou3gCzWAWACqNUNSfeoykM,0.00004855744492682806%
3972,ArabPunkz #1874,https://exchange.art/single/AhKkJ6Mxr2ppeQpXEf4pN1d4TAhKxJLJcgFyPXL1szL2,0.00004867240322459152%
3973,ArabPunkz #4112,https://exchange.art/single/6bSiPhZEu2eWdHKm4R9p5bXZm15DzcsjKRUZhH7vbnSy,0.00004873042310213991%
3974,ArabPunkz #4265,https://exchange.art/single/2LTAvjriLumwtwa3xK192Ehhx1ZYYKBy9JcJ8txjZvhD,0.00004882290242015613%
3975,ArabPunkz #1599,https://exchange.art/single/9BPa7VufSqk4R1MNC6UT3fwUToaVbWdtdx1Z27FMCt14,0.00004888585680022092%
3976,ArabPunkz #1905,https://exchange.art/single/EQqaM2QfCce8aTzACjWuGzku2RZuFyKzv53Yde2DTgyR,0.00004891830666002203%
3977,ArabPunkz #2020,https://exchange.art/single/6Lk5meLvHFXDQ2T76j91aqt8KmdBpa6saYRuoexjH3DG,0.00004895427449543104%
3978,ArabPunkz #4988,https://exchange.art/single/MqT7UQc5m3FEtNmSnyzRwqk329JgPguZMpVs6vHLtdA,0.00004900724424847832%
3979,ArabPunkz #51,https://exchange.art/single/HdHzUSfgCRBLdvr7ow2RKjKB4mUu2j2TbhNGyyvo6Am9,0.00004921482740121469%
3980,ArabPunkz #2238,https://exchange.art/single/GsuR7UvkqDohXzY7RrTi6wmnQuEBJ7AWhJyooR6Z9xK,0.00004925668526301450%
3981,ArabPunkz #2865,https://exchange.art/single/5Jbk94DreLJg4oiGWCj294paM8biqTyahexsayJXaCB9,0.00004930024887227310%
3982,ArabPunkz #1478,https://exchange.art/single/9eFD8uZuRniTP5h817Sd47vh1k4BSqq1uc1tNW9Zv8QR,0.00004931555508489432%
3983,ArabPunkz #1706,https://exchange.art/single/7J4NdQNkBBCmj2zYnLHYo6iqxGNJaDL8uebxbdHLrNkU,0.00004935789113704828%
3984,ArabPunkz #177,https://exchange.art/single/x4ZwQ2mG5tRWdsaH4FJu9xqCimd4c4KgzSYDMbyFnFs,0.00004936410962996137%
3985,ArabPunkz #2896,https://exchange.art/single/5auLycDjFAtA9EoNxVqNttXcrrPZ96cuAPpR44CvRLzs,0.00004942947078046506%
3986,ArabPunkz #1903,https://exchange.art/single/Hae4e3BHrASJeF1WVpPnsVyxTzXp3eC33yYQeHJXLC8A,0.00004958353723196827%
3987,ArabPunkz #1248,https://exchange.art/single/5u4sWM3rtjmChCvkJXY4omquexk4N6iz2LaXVnC3JrKM,0.00004974171296876470%
3988,ArabPunkz #2874,https://exchange.art/single/GRRcVEVaPRNs217EbrButSMiq3EQZP9G6VQgo4qKhit4,0.00004983841608537908%
3989,ArabPunkz #1970,https://exchange.art/single/ADmXEVf8fGp9jMEdBKaywoRwZTJTxrVSDCRZoQCs2jMP,0.00004985111992846159%
3990,ArabPunkz #4933,https://exchange.art/single/Ft3uv1qjbE3C89WipFWGANP4aB8SAfKnK712PBsPThXy,0.00004988776755890904%
3991,ArabPunkz #1313,https://exchange.art/single/BPrYrsLRWGTMiSg474z8WgpcG286pBkkaitBuhCabG5D,0.00004989776820307288%
3992,ArabPunkz #1914,https://exchange.art/single/14Mt3FcnCax63JTypZF14PDJjFDv8Avgn8Nx6xt2KQtM,0.00004990142032099567%
3993,ArabPunkz #2288,https://exchange.art/single/C75Zx4FiepVugct2EdeZSvTGzT9nWrE26FsRyYByxxvg,0.00004997070241902153%
3994,ArabPunkz #89,https://exchange.art/single/H6qCZTrwNTyZ7RMfP3B9jibAEUDNapqsBRq1Usr6KXM3,0.00005002943122169274%
3995,ArabPunkz #694,https://exchange.art/single/6SnEi7Gbn57eGVmjXNggQ19e3VXtYzo6gtubPPJZQ3ws,0.00005006836656969310%
3996,ArabPunkz #3050,https://exchange.art/single/FDWiArzdCTBGThs2FKBtVmAH5iA3NMKNFnCm3bWqnRVN,0.00005016395308674758%
3997,ArabPunkz #510,https://exchange.art/single/5BMmswpzVviHmhsQB2mRXNHZyZiwHYPbLeytYk6nXAet,0.00005021703486877974%
3998,ArabPunkz #4103,https://exchange.art/single/CPEJ1zoVVPYuaBZtogbBXw1YqzaPW5pCYVqangoFNayJ,0.00005022221926113900%
3999,ArabPunkz #4026,https://exchange.art/single/GUpGS7Ekm5B2M6kihxZReKziiSNgLGy6cTU2RALA3cJd,0.00005024183275352363%
4000,ArabPunkz #4119,https://exchange.art/single/3FqDJWhQ36PxesBuHu7yNBk1BBMXbMc8WgL5Q1eFi1Zh,0.00005027228992545119%
4001,ArabPunkz #3675,https://exchange.art/single/CJE4TYsiKRZP1Pybqsp2dQXLX1sBp7ywGncj9yePp2Fu,0.00005029276883148228%
4002,ArabPunkz #3656,https://exchange.art/single/E3Q4daUoef9M6bZorKjZrrfDQLB8jnTuDvJWX7soUvE7,0.00005033861352438985%
4003,ArabPunkz #1781,https://exchange.art/single/3FW8V78rpmf3E1J829B9QGEL3jNoUuthZgp5tbAo4Qw3,0.00005042080804264396%
4004,ArabPunkz #4216,https://exchange.art/single/51kTYKqduxpv7zwSEBHCxxJRx5khtz579ULKQFon3My6,0.00005043025913104747%
4005,ArabPunkz #16,https://exchange.art/single/9qYzBcRM5NTQSC6fedm5PLfSstRswKZzHdw2upMqE4KS,0.00005066192554314322%
4006,ArabPunkz #1337,https://exchange.art/single/BzcQKYJdsJ4waYr63pbQiVv4d1sE9xqnnnMfDkWMr5JR,0.00005067794050250320%
4007,ArabPunkz #1138,https://exchange.art/single/BUGHq6GawFE5sjXKEWXTeTfM3bPrGojmn8CH94mTtgfQ,0.00005067892810503893%
4008,ArabPunkz #3204,https://exchange.art/single/B7rwcPDyZ2EsKBjrcJKAra7sRyjdoGwymx5uQjW9Eq4f,0.00005072509847092167%
4009,ArabPunkz #3577,https://exchange.art/single/3gbQDWnya4KKvmsryJXhXD4Kxnt1vHi12fsFjTcVD3os,0.00005075558646095048%
4010,ArabPunkz #1452,https://exchange.art/single/D9ctTPqKS7CL1GtvPps3s7LXmE5Tj3R2ZEDB79e3Cx4D,0.00005077487076769645%
4011,ArabPunkz #199,https://exchange.art/single/5xD6dfUQwnUnvz2Y7U1orJB1UrdZMsHTJ456VvWMNve4,0.00005080466513003187%
4012,ArabPunkz #3601,https://exchange.art/single/FQCx6X5H65V1QUrYcxyQiTMzTiKjTTzELcuNRnQXFXoj,0.00005088119789410750%
4013,ArabPunkz #1033,https://exchange.art/single/CjwJELVRvfwSb2Px9fAFYjo2vcFn93JPvP7nrVosNXf5,0.00005095726969315827%
4014,ArabPunkz #832,https://exchange.art/single/4DdwkfusAGHgW5eEfHgSMSn4nYf25kNpqRRDp56Urn3X,0.00005108461093927734%
4015,ArabPunkz #3079,https://exchange.art/single/6cHtKruumjcy1WJJH18zs6CEeUgywi13W4ytEMWFfSrU,0.00005123603322800642%
4016,ArabPunkz #4889,https://exchange.art/single/3bi12JXPbVoqJLzU479QsaD99zk7SDrY9L5GvLHRWyzz,0.00005123705002002334%
4017,ArabPunkz #2477,https://exchange.art/single/526SrhbAdRrUeawspPeD6rzo5WngSkR52xg86F3bPj5c,0.00005125217812396319%
4018,ArabPunkz #792,https://exchange.art/single/5hDCsWG16FxfDXUYA9kHv6FNh5Sn6WKFq9grRNaRAH5C,0.00005126567154115368%
4019,ArabPunkz #2184,https://exchange.art/single/2aym1BRQT9mcCYQTmjDbVxEVK8JYPNc8LP2DgDFAA1Tm,0.00005128556556094603%
4020,ArabPunkz #3609,https://exchange.art/single/8ZsyBtvNr8z3V3Aua1ZzVBAVennoGaAa5mppeckKgtEj,0.00005129863828332484%
4021,ArabPunkz #2308,https://exchange.art/single/BaM9qzxVm9kezigFCqtzMcWjvB967RdxGqPvRrfdoSv4,0.00005130796123993951%
4022,ArabPunkz #4638,https://exchange.art/single/7cdu6X5UwcmXutYXQowkUSYtkYqxgWyuEiSiURHPsGrN,0.00005133197262628120%
4023,ArabPunkz #3184,https://exchange.art/single/CxgbxQNUv94UnqxiMLfg4auYYGEoUHBzn1hnvpNGXaEQ,0.00005136823568594040%
4024,ArabPunkz #3339,https://exchange.art/single/EKghHLtx9TqHs9XgH5LWv3Eq65kAABQsXojdbjg71mrg,0.00005142169306999878%
4025,ArabPunkz #1106,https://exchange.art/single/Co8WXwowB4aT3jkT3omdPYnFgEWLkYJjyG12ma9niRDH,0.00005142768109673559%
4026,ArabPunkz #3616,https://exchange.art/single/3i8xdvFPoNaNvN2dDWwjdzrrMxceehpNNMSxK1Wdb8oE,0.00005143638572765572%
4027,ArabPunkz #3965,https://exchange.art/single/5pccrmUHSskAEsGfA7XWwCh9PCnJA7PUvi9sGpynH9Ws,0.00005150749013126972%
4028,ArabPunkz #1297,https://exchange.art/single/3rDQKkFyCccrGgScjSEcnhvEtdr1dXGVrPGXWgz741bm,0.00005151721837231162%
4029,ArabPunkz #3429,https://exchange.art/single/BgJXCV6QZkRdukhRGHuSeVwiDdtBJNFgX7tvsCAK9e7j,0.00005164477498987348%
4030,ArabPunkz #916,https://exchange.art/single/AoKydESsM4gveutmBxQoFUStnmfiiWVzbfzjab1RmiCm,0.00005177538593140058%
4031,ArabPunkz #4164,https://exchange.art/single/9GHLKQreGG1mStJwCzp8suP1f9ybRSbNfiMXRVcwjTfG,0.00005179038239318702%
4032,ArabPunkz #2004,https://exchange.art/single/4GAPc6URUmF6yRELhhoDtXbqdk2dxroqxnzYJr8bWXUg,0.00005179263189928547%
4033,ArabPunkz #4389,https://exchange.art/single/CrxaeVoyvpNNotZ28tx3GZRth38Wp3oX3ecYEFjotNKm,0.00005181037245444960%
4034,ArabPunkz #1752,https://exchange.art/single/CDkTr82RAiW7LRoWQTePb7wp7SkrrybAu7Zh8Fnhm8RN,0.00005187666723513420%
4035,ArabPunkz #2031,https://exchange.art/single/CvwbzHr8rLNd3Lsi41opRskZgFXpjGjS2vUfsefKMejL,0.00005188228624646885%
4036,ArabPunkz #4319,https://exchange.art/single/DJBEXZiYtzGXKTGYV2d58d695uQj3XkcmsfBemQ9eRJP,0.00005188329731907655%
4037,ArabPunkz #4507,https://exchange.art/single/EkCdV5mRLTMRyzvy3D534t9fTWEKXPqCKdCoRav8Cwp9,0.00005189434081457928%
4038,ArabPunkz #437,https://exchange.art/single/8S94DSo6bKrkB2vji8Ar185oceKPW8rpNTfSaEuzGsmm,0.00005193821298715876%
4039,ArabPunkz #3879,https://exchange.art/single/BgA7JpV2iAtRa5e3XpTxZNWRDfnNepumUqYSM1jfx3eq,0.00005200592504448210%
4040,ArabPunkz #2783,https://exchange.art/single/4jHcquq5M4KaVVGKWjyqe5vFSSF92PnSP9haqNgVtaPz,0.00005201586511535036%
4041,ArabPunkz #4213,https://exchange.art/single/9rBBRpdXUbnQRgdYYztEepzy9R1t1TbuALsDUTpaUzn9,0.00005202350554178022%
4042,ArabPunkz #1318,https://exchange.art/single/C7B8dRqPpxWYUiX5byFHkN1BiJqb58oAAjsj8BRbBdQn,0.00005203875687194128%
4043,ArabPunkz #1530,https://exchange.art/single/6KbR2wJhtPi4RQm2BAVRLnJr4yBKsAMr3hfUmLRosV7i,0.00005204876117697802%
4044,ArabPunkz #790,https://exchange.art/single/43xvHZmGEG5Ln6xT8QeV8poJNbJbzwVBrxhWhQAj5Lgi,0.00005206812331461524%
4045,ArabPunkz #1978,https://exchange.art/single/9VgF8NcT68rxMdjQtZb7E6rv4CvkvT5HTSRwVDUh9H6x,0.00005209014088537427%
4046,ArabPunkz #3452,https://exchange.art/single/AtUDRYPqKGSSH68GBvZpzzMfxM8DSUYg9iK1M7ifWbhk,0.00005215048674431608%
4047,ArabPunkz #4306,https://exchange.art/single/4bMf9t63upmWnL5aP1J3GmewZbFgNVopqyUEiCaWuzuf,0.00005225706150633498%
4048,ArabPunkz #3992,https://exchange.art/single/9aykV3XgDTP4e7T3Hn9HAqBSL5325ZQdG7MV6kP8FZds,0.00005232372940130447%
4049,ArabPunkz #836,https://exchange.art/single/2XYxid3kPMakSNrU9TAGjn3y4B1LY7nf1jDD3nPdNPxZ,0.00005234179641355271%
4050,ArabPunkz #3673,https://exchange.art/single/9FMAoAt7nZH5VmvNBFjtomarF5DWEPSZN4E2xPP5MgN5,0.00005235620555569641%
4051,ArabPunkz #2703,https://exchange.art/single/6sMiHZikW33Qe1wLtJ8jvP3QvSt65KpzHg6CLZeEBPPW,0.00005241819714041327%
4052,ArabPunkz #2668,https://exchange.art/single/3DXPt3pBKUeuXqvu9JWcrp3XsQaBg1MaE6JNpQigYY3h,0.00005243690712759135%
4053,ArabPunkz #3033,https://exchange.art/single/8ytJ5fs4VoNJjwxZH95qTTAMMWhrwagkRrp1Zif3LbhM,0.00005247295574398058%
4054,ArabPunkz #4120,https://exchange.art/single/6DkWt6og9isuqUmenELbDG9qSbGZh6BKSY8zDaU4amwy,0.00005248440038600418%
4055,ArabPunkz #3757,https://exchange.art/single/uEWdZTCWzW7jY17fUNDaq3LPTRdDM6JvjD3AMTcumPQ,0.00005249557182786651%
4056,ArabPunkz #2315,https://exchange.art/single/GHjZJzxiCeY5PFqqYqZdiJKnkV7eNL7SadBDdX12yu4x,0.00005252077470259424%
4057,ArabPunkz #4053,https://exchange.art/single/GRzmrC1CxhXtD7Acmn4dJC4s7kHFUQqmvX3Pg2x2SEEL,0.00005252402722452508%
4058,ArabPunkz #2903,https://exchange.art/single/56WjC2mDDx4819jMuxLnjNUziD7bW5G4Zy2RdjvSoZGC,0.00005267136771562353%
4059,ArabPunkz #407,https://exchange.art/single/6yZrryt5rUjBNAbb6hgUGk9cvjTLvdY4NSsUPD55xH4E,0.00005282249024503300%
4060,ArabPunkz #3844,https://exchange.art/single/CybZew6CCBECdWT3Dc4g3WacUfMAByA1bivRxKARtM3m,0.00005286628504741354%
4061,ArabPunkz #1607,https://exchange.art/single/JC1nZrHoFVLx1GDounfABwpjFgQrhriexDMeMsnUNBKU,0.00005298738780094558%
4062,ArabPunkz #3795,https://exchange.art/single/4L3xAqoVjBDth9kNrDoddry4tYgUvdahmWYqzfjtzkj5,0.00005307877848933874%
4063,ArabPunkz #3365,https://exchange.art/single/Ffz19txHjmUih2a4xfouPC7EyWJHumBVJVcnW9HrEfzL,0.00005313577108567019%
4064,ArabPunkz #4670,https://exchange.art/single/vz4x6xmMRCqb1fRgvQj5iJVMfoqhDXV29p3LjP728SM,0.00005326863058298684%
4065,ArabPunkz #1796,https://exchange.art/single/3KXXoj6E9XLJAWKuGtguDN2bnFxbyUnZrHyQhsvLDrJp,0.00005349093984667729%
4066,ArabPunkz #64,https://exchange.art/single/D6ndkSAMHud6HEYiPNXaVWaSgapN4Y4EXkz74Y3axSDf,0.00005356009206101208%
4067,ArabPunkz #1693,https://exchange.art/single/AJeCQH3MHGfnWSwK1wffPbTDSN3QoWn1hEaJhRMF7n8f,0.00005362783307760180%
4068,ArabPunkz #3809,https://exchange.art/single/HKbS4qNQpoHceNgsQ248QQRRRaLowU9TQHFgYYhLfNGj,0.00005366956572534883%
4069,ArabPunkz #1755,https://exchange.art/single/ChwL8TjN5wTRDZnLu6F6EbxvEEbQjxDpZsFYxVseyniQ,0.00005368305417499784%
4070,ArabPunkz #572,https://exchange.art/single/2oKz1NwgAYfvCoF2B8qGX9Uxzps1ApN5ogGQT8BoTrqh,0.00005368645430349123%
4071,ArabPunkz #4315,https://exchange.art/single/3i6N6eiaHHjjn8k7HJ4ALa2YZnR13KmyxhXXvoxuNRAg,0.00005374878377830178%
4072,ArabPunkz #966,https://exchange.art/single/12oWT3d9FNP14J71ZQuEXL43p7mvsEUz3A8eEgDBZiDw,0.00005376891483724956%
4073,ArabPunkz #3409,https://exchange.art/single/JAy48WREAb911xS3SRqn72fKfZoWzpUfmaryDNVb5bi3,0.00005377444077103736%
4074,ArabPunkz #1773,https://exchange.art/single/B2MuarBact1cqmsWmepUXbQhwJTdrdQvmmkyV9z4sdtx,0.00005385652439264918%
4075,ArabPunkz #4591,https://exchange.art/single/8jxrx2P53rumFVycR8RSrpaQ1KsccAfEYcetwKWiMyCB,0.00005386896671295213%
4076,ArabPunkz #2880,https://exchange.art/single/DKovWbpuVGYe5sGpjxTR9i5odPzRf4Lc5hTq3xFkJtNQ,0.00005387646364902753%
4077,ArabPunkz #3635,https://exchange.art/single/GNoatR2R6GEy9Y2gzgYGhv37twBzDY46TXbnCPs55mHa,0.00005396560258059225%
4078,ArabPunkz #4464,https://exchange.art/single/BmB7FcdfTyapvum6oNQgekAx5YZ3Vtwp22kmgfPzGXPs,0.00005397707136596502%
4079,ArabPunkz #3,https://exchange.art/single/9cJcasqr6Mo3XmzzKL5ycLTTr6j3jxe7pQRCtPAQge9b,0.00005409092695129445%
4080,ArabPunkz #1389,https://exchange.art/single/rbr64XkAYeeMuKCe7FXs8CQEyapywGZcTXsEk89S9nV,0.00005419746406776719%
4081,ArabPunkz #1562,https://exchange.art/single/3E3AmhKeCLc3pvruCQUZPpw5aEje11XxZeq5KjEK1rBn,0.00005424713525508159%
4082,ArabPunkz #2090,https://exchange.art/single/3cuSwUE7536p9RyBX7w6MuugBkki7fsdnBr6UoAaqhwR,0.00005431668479802821%
4083,ArabPunkz #1148,https://exchange.art/single/F4nhycR6Sn432wnPQN9kvhvzSDwHRp4dfM9zcUe9ZNCr,0.00005435418108492202%
4084,ArabPunkz #4171,https://exchange.art/single/FVYd4Z3DfE6YvWxvnwTQT3TrX3RoRzakGTeLBGkSLiab,0.00005435634923007778%
4085,ArabPunkz #160,https://exchange.art/single/5893j8FxVqWEEF4qxjbHJVD62A21R879FwQJgET1kMtP,0.00005436166862612646%
4086,ArabPunkz #4599,https://exchange.art/single/7iyquy52Z6GkJbdU1Qu6wuXny9yuWg7eQsnx8zHzaLcg,0.00005440679285250349%
4087,ArabPunkz #83,https://exchange.art/single/8HFcEhiipUr45dvdFpbq4JzUN3NRdDCf9yMpBZ9Sd9Li,0.00005453346675519016%
4088,ArabPunkz #4296,https://exchange.art/single/EGj5AhRUkVqeRJJNynbz8Lf1CGMyzs15v5yDWwoscDmr,0.00005464028268111135%
4089,ArabPunkz #3804,https://exchange.art/single/3vGNcQCUay4HAVMTxg7vYXrTjX1kcak4cnmCiCfktJCr,0.00005465086367595014%
4090,ArabPunkz #4342,https://exchange.art/single/4JUdFYWGSfak7BuWkVAaqy5mG8qkhUuDPgTvEzFQXqcP,0.00005470040474773630%
4091,ArabPunkz #1667,https://exchange.art/single/H8vbqHETWkQcboKi8ToKV4nH76stfAXeMAGxyuLVqnkj,0.00005479827553087385%
4092,ArabPunkz #2135,https://exchange.art/single/3PhEzYzrjfCWjtxGg6npcQhSRYypBj5qbVizjP3ArtdU,0.00005489606133328211%
4093,ArabPunkz #1968,https://exchange.art/single/DKfJcHxxCukvhndNzsAyLW4VLzWKrGdhMXPkq3Hp8JWf,0.00005516687236984725%
4094,ArabPunkz #3358,https://exchange.art/single/3L5c6SS4DZSr1742Z7b1CYrhbGBE3icyv84XXQuCBHAD,0.00005518501519954349%
4095,ArabPunkz #1964,https://exchange.art/single/Ey6zrB1DzbBNwQhD5Wj5TpFW81BHSoxPdT3qxahFgM2x,0.00005540303369535711%
4096,ArabPunkz #3357,https://exchange.art/single/2RF7e13r2mhiJrZrZbYrzYNZ12XZSs5ieYLoq5ya8JNN,0.00005566155585002185%
4097,ArabPunkz #3817,https://exchange.art/single/6sWR79hAZS2vqnQ9FXxDzgumieSFM342Poacuz34MmsB,0.00005568966760754241%
4098,ArabPunkz #2257,https://exchange.art/single/6UyHYFsog17sZyrDYiFN8su6QEU16f7oeRb1XdRqdR9K,0.00005573772565194175%
4099,ArabPunkz #521,https://exchange.art/single/8bMabeY8TL8xf836mditz3wexweMqSxCJEMLMZytquSm,0.00005582229994733254%
4100,ArabPunkz #190,https://exchange.art/single/G5eMJttpUbFVorcvoqgYQXaWCDK1UAswqGHo7aeLPq18,0.00005583489827859838%
4101,ArabPunkz #4446,https://exchange.art/single/6n6s6tBtDGyCEZCFHhn5uCBBJkkwaHDwFSC1oSrUWbTr,0.00005590435308976379%
4102,ArabPunkz #394,https://exchange.art/single/6Sce3qS8uNyC8N2PqtEVEq3m9fhFcmn1LPf7dz4UjPCR,0.00005609617716456298%
4103,ArabPunkz #714,https://exchange.art/single/82YZ6fbPejQauQvGfMZW2NL4vN8s8jSaWQ7WcvBEjDrL,0.00005620118650319022%
4104,ArabPunkz #1514,https://exchange.art/single/GLArmTg6tQDbpDYeVRPQ4gMz3xuKSY93DrdFzE1yQc4u,0.00005629036498963513%
4105,ArabPunkz #1038,https://exchange.art/single/HrEb9T99F9Z7puLRkdr1C7Sw14gJQqNCvf5dyAuG4oc7,0.00005629944573330393%
4106,ArabPunkz #690,https://exchange.art/single/CeERHAJJXTfAvrp9eBSGgST5Xy1g6aUjzyNTzjxqywUo,0.00005631951737831123%
4107,ArabPunkz #4768,https://exchange.art/single/gtqxz76p8YAU54ZMkjaFMZsRioEaFNyJV7wTY2jHiHE,0.00005635195060137347%
4108,ArabPunkz #3764,https://exchange.art/single/F6ZYi6Ebn4vozXax7w8btVvJDK5gmKZUz5eAvV9FY55M,0.00005638833590640518%
4109,ArabPunkz #1604,https://exchange.art/single/5mzRiXvkucvLT2oMz1W1Cq4XMPTmgdEaWgCmZXFCB45y,0.00005659023589677347%
4110,ArabPunkz #4030,https://exchange.art/single/C7WM5DxjhvPgEqRP4Ysc9ub5CbeSENrnnekZygbmUCWP,0.00005659528442093600%
4111,ArabPunkz #1282,https://exchange.art/single/3weVp5J7LLGTCuWm4pwt21TyLW6NqKgU8LRSpoJ6q2aX,0.00005661883712317139%
4112,ArabPunkz #560,https://exchange.art/single/2e4xFpkkPVEFsdD7PsHrhv8pKX6kpP2SWzXn4Xis6S9u,0.00005663848743440716%
4113,ArabPunkz #721,https://exchange.art/single/2LLLdn5jHNk2i3k2gc7Z7dfZLnsZWvy1tUELRU3yyKkd,0.00005669732064641211%
4114,ArabPunkz #2626,https://exchange.art/single/7ykJ9un3hNFjddfZxr1MkwepmXPt2TtrcpHiwPnAoauB,0.00005700114090871789%
4115,ArabPunkz #1576,https://exchange.art/single/GHVZzecMtKxrMEN1AHecJ9VMu3qoiBHNDU1bg9PKxo8Z,0.00005705936046038272%
4116,ArabPunkz #4515,https://exchange.art/single/Daq1HA9UGYo3dbqsPMxJwavZYBWECU8u7zB6szA9t1Rw,0.00005710247481791895%
4117,ArabPunkz #3667,https://exchange.art/single/Cc7y4jenU5Ts4pogKn6eV9rwTVRugpBWbDjKZAvtyk36,0.00005712774945953790%
4118,ArabPunkz #1952,https://exchange.art/single/6xKco2xPFgvfPpdjqZWLvumgy5g9Jniq91V9BYNVZYtc,0.00005715048095925496%
4119,ArabPunkz #4547,https://exchange.art/single/2T48BHeFTug2MrtJAR1FEZBKg55jg2HP7zZ9sALuGY1U,0.00005715200140853035%
4120,ArabPunkz #4321,https://exchange.art/single/ECpEE67ZF9ze8oBecCrKWpU4eDhzj2NbAy85A5Qm4CfA,0.00005718028788074779%
4121,ArabPunkz #1969,https://exchange.art/single/2ffGpg8FX8qpvnKsBdSQJ6ygXVgdZWHYGDiNBadQ8r4m,0.00005722271651379914%
4122,ArabPunkz #938,https://exchange.art/single/9h9c1X3EcSCBpEaofkD2FFAc87KJNVgefGDV7CouxD7x,0.00005726262535769705%
4123,ArabPunkz #3502,https://exchange.art/single/GDAiar2Up7yJPdd9dGRPuQbcxULA125cZKuP7DrYXZbX,0.00005731302673442259%
4124,ArabPunkz #1597,https://exchange.art/single/GXK2jSywnKp8haWrK7cDQXxUoBtQLBJPaXSi2WuxmkHV,0.00005743670076010504%
4125,ArabPunkz #2116,https://exchange.art/single/ByZX79MTcguuUAEdCMrUmJZxcsJ3A9bDzBRcsvaGwAzw,0.00005745397723253901%
4126,ArabPunkz #622,https://exchange.art/single/ABqpv1uKjrPLYa4oucpx3o6mugAXVPhZyUZAL9PUVug7,0.00005751184107912043%
4127,ArabPunkz #4503,https://exchange.art/single/DVZM7cj39NTKSAwLwSiswcxDYT4SYPbpu7J8kzphdbpn,0.00005752763812990566%
4128,ArabPunkz #1194,https://exchange.art/single/GiPL9hzDUrWP6hqWsjVfEKTR5MVcyz3wNdpzgYQ9Pm6P,0.00005757640084200342%
4129,ArabPunkz #4286,https://exchange.art/single/DizN1ZpPWNpe24J2KBMD4Rv6zXf3k5MDjfNKihMA5spc,0.00005766446042178622%
4130,ArabPunkz #4794,https://exchange.art/single/Dywhk2UjPhxpDovQJwAWBLxxgeFktCLurk5iNuAxETqd,0.00005769551797622734%
4131,ArabPunkz #4955,https://exchange.art/single/D935P3CE6yyM7srVLyddxHM6MKpEHUAKAWS5E2n4d6qG,0.00005774321915285563%
4132,ArabPunkz #3530,https://exchange.art/single/Bp9KLZ5F3iBRAmhVWros4uwGFThFEwb86bU2rLVjcBks,0.00005777915629288802%
4133,ArabPunkz #4245,https://exchange.art/single/EHaQD4chFsUbCSt3r9Ek4gnuWBxZVDbhFg4v7soDvvpV,0.00005793420301026248%
4134,ArabPunkz #713,https://exchange.art/single/4x9dc5jci8DzFtGjWn7nogYM2v9tGVifZr4CzFHGL5xQ,0.00005798448375173799%
4135,ArabPunkz #3603,https://exchange.art/single/5NHtuF7GRkSY5TxG1vsQLYqi1AwpXvTJ4nn8MH67GcqQ,0.00005824361085384477%
4136,ArabPunkz #157,https://exchange.art/single/6bvD2TztcPx5xRmPPhB81oRQT6v9ohwi8eHMGjDMCgAP,0.00005828059326118913%
4137,ArabPunkz #592,https://exchange.art/single/sBuae7yVyHYvQmU28Srys1pwotbrTvXqxMLhG18xxUP,0.00005834363094846799%
4138,ArabPunkz #5,https://exchange.art/single/5BWqcHqddLSSqvPo6BTPWj1PMxZdMxvDvu8HreM3nr5E,0.00005868800741630952%
4139,ArabPunkz #4725,https://exchange.art/single/9V2j7QMkVuHbYWwzSq4VL8byu1AgLdL1BmTqrMqP4eoE,0.00005869537702538425%
4140,ArabPunkz #3980,https://exchange.art/single/E4MFpJPt4aAkYMoHpxP1myRHhwJXCR8vsNNxTVtTqwMj,0.00005880994959900672%
4141,ArabPunkz #73,https://exchange.art/single/5y7kpfF3y2q82HB8EDbLvySh6TDmEWDE2TdGCLxYqax7,0.00005888428264486555%
4142,ArabPunkz #2306,https://exchange.art/single/GjNZcmxVNiyXbPZGjkSQ2nKMHre43uwYScGm4KwsZqdu,0.00005894542527189157%
